degree, numerator, denominator exponent
687, -4498667506361844371889310069962132117834171604735178391434575653601334718382451704628792346378967744757783285830571190892922140944243629810317281300766818659684160422049613021492071196044639796766175598214027935723394681173108484572244988410861021337829240031288823133577221617465428439293971008506533721045300505023697381970553470262521907817147992447613624705032756932139759809589992188216808969237885433553,1372
688,-2352240705,44
689, 76243330969304752830626392267133682252394264980436656156008645632648289265241788763284945093318550734935001257530806784180183886820048677740255413496784018780671229155344048493568694238044925473520186857182689059206510933266716066712014365332418682082712006521986641045535641255444518863428679640072906855158263759009792344327769360436909655036620083456329911211577660011558416833655098127731545321645941373047,1375
690, -674313950612155065994154762853670422889367574644380883069105943045184428867292066590230790462274733498712660509902994785365485004159,456
691, -2961959581941390820912930094398682408614375563034336140472694363825205042225181403322632336415403140382059295517634192178438540511736313798835362623106894871506060738569880665663029355903683599688844616941216444890797422603936805318869967500676983757183984990050369519811850353748707559407281692532691237772830852114783309611533592061107459859478507753047526465151096747865256823193509024179579914420940464950931,1379
692, -35389820305092636463365325020395063891639383740988790831,196
693, 6006350637115449864297275929175156447816846088237641612984279385516055740241180143588430120995711084162674878233133078377796704827394045907657170897139168749658139226615279106210955352446036255918898654825112759740055286460010231428598895928559274014160519559402112539672510121765379021542819687684868414884029786592682730429552835563855148864883684805444253381152928803986167583678305418055820804490338803981771,1382
694, 9385131337280131097359702312650109347169990248379290407550501320707652836710444682393502353452733214265329053621272472169234276147467,456
695, -967405874548169083472238984307756882001333536920310323164432986824503404792635085626981778345852439899812695158499139024304031555633273886516330498100699290701229849901514245850045287597410237435579322722543093006762128483280598380121460278595780183369055182812437709140771444441525773105156284864250695577112402238017992808946116922553913895621743776718594210048838490117418985906069590064900010402032492210545057,1387
696, -357518612878295106589915,91
697, 2172760285945488614412224756602480910852837028964150840110214203790159512638027180769724916048935764497771675561371645084724285306622738517016172897471841928772255763648590174640451245769375391159344802003639582733462877026852910556956160497310052193672545144727022688880811747281568902612451208468524113722507490739525435236809515132834501431122690460994691552356243648402901107526538323783941860723829840823472835,1390
698, 890003450822620949291666543018564063385217703907277557880904346879901103402370906692955966089806214441100066349270617514945460300320339,462
699, -42732335035270011898561850094949637982521887578947649659669837794651499815854834027725707145789495936628352981746681202726091288972402711682286028322875474902865691450239395739838504267262149315360551161235089225506370196252854581210524578108292156244468088372483211837537901302155965020298719000074495140405815388754650943531677312058237112210034453400988102568414937399738672956809393511181105533949332125387172725,1394
700, 132088508767772057179596389280793220657691980507737812457,198
701, 1413270358470587991748418393868341753256377093718489279510606877804384650533657742135578412907932051256046005582520091105026519566400623060375214184323222703332514062787719659477397494419871620530119180059420870271297949405051183739895391957412563090999453554234801907203448831274656745690158546012864959824476786148986101362492043578883272403389739976179516587963912847118943824942699673461195678258504703258280913161,1397
702, -5127622278042977805443150187606688267642132882859488221262322156178069164606189223066359586891702772506587595350023774201575654242720537,464
703, -42772967335506235110810102049032469718939191724835513339557936018590253550964122510555094202687713180433250973808605337562484037264395533944979893498240797493573006407747356938270092320729706457179020156033539922526367513072831744897730574947274200242294881085637675916678357449515572788611073532020073213036530870041945021033371192502702187919749242451690587582846257488054569773738886865637868447571998585048230039295,1405
704,0,0
705, -754082458214215421963038455100495521845876989363750735728297506187883691398201119329438051130527225349443047044904199302384055401981289832896333896905279263249405607414672705511100523115629636601400808798431432039134390458187302593855047187486383591622693212924792489440358353044772410721677237202795131718361286380699399002936139865398190462102309543863258526958257731092123396513088803465781903052223952749576415919391,1408
